order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP49422302,4/6/2022,789422,25891103,452,4/9/2022,4/11/2022,452,1,0,0
FAP49422303,4/7/2022,789422,25891303,82,4/9/2022,4/9/2022,82,1,1,1
FAP49422401,4/7/2022,789422,25891301,37,4/9/2022,4/10/2022,35,0,0,0
FAP49422401,4/7/2022,789422,25891401,454,4/9/2022,4/10/2022,454,1,0,0
FAP49422502,4/6/2022,789422,25891102,460,4/9/2022,4/10/2022,460,1,0,0
FAP49422502,4/6/2022,789422,25891502,155,4/9/2022,4/10/2022,155,1,0,0
FAP49422503,4/8/2022,789422,25891503,222,4/9/2022,4/10/2022,222,1,0,0
FAP49422601,4/8/2022,789422,25891601,175,4/9/2022,4/11/2022,175,1,0,0
FAP49422602,4/6/2022,789422,25891602,57,4/9/2022,4/12/2022,46,0,0,0
FAP49501403,4/8/2022,789501,25891403,342,4/9/2022,4/12/2022,274,0,0,0
FAP49501501,4/8/2022,789501,25891203,230,4/9/2022,4/9/2022,230,1,1,1
FAP49501501,4/8/2022,789501,25891501,208,4/9/2022,4/9/2022,208,1,1,1
FAP49501503,4/7/2022,789501,25891503,204,4/9/2022,4/11/2022,184,0,0,0
FAP49501601,4/7/2022,789501,25891601,157,4/9/2022,4/9/2022,157,1,1,1
FAP49501601,4/7/2022,789501,25891101,500,4/9/2022,4/9/2022,500,1,1,1
FAP49501601,4/7/2022,789501,25891401,364,4/9/2022,4/9/2022,364,1,1,1
FAP49501602,4/6/2022,789501,25891301,68,4/9/2022,4/9/2022,68,1,1,1
FAP49501602,4/6/2022,789501,25891402,371,4/9/2022,4/9/2022,371,1,1,1
FAP49501602,4/6/2022,789501,25891201,227,4/9/2022,4/9/2022,216,0,1,0
FAP49501602,4/6/2022,789501,25891602,140,4/9/2022,4/9/2022,133,0,1,0
FAP49503401,4/7/2022,789503,25891201,282,4/9/2022,4/9/2022,254,0,1,0
FAP49503401,4/7/2022,789503,25891401,364,4/9/2022,4/9/2022,364,1,1,1
FAP49503401,4/7/2022,789503,25891202,442,4/9/2022,4/9/2022,442,1,1,1
FAP49503601,4/6/2022,789503,25891302,53,4/9/2022,4/9/2022,53,1,1,1
FAP49503601,4/6/2022,789503,25891301,37,4/9/2022,4/9/2022,37,1,1,1
FAP49503601,4/6/2022,789503,25891601,134,4/9/2022,4/9/2022,134,1,1,1
FAP49503601,4/6/2022,789503,25891101,355,4/9/2022,4/9/2022,355,1,1,1
FAP49520202,4/6/2022,789520,25891202,461,4/9/2022,4/10/2022,369,0,0,0
FAP49520203,4/8/2022,789520,25891203,340,4/9/2022,4/11/2022,306,0,0,0
FAP49520501,4/6/2022,789520,25891501,111,4/9/2022,4/9/2022,89,0,1,0
FAP49520503,4/8/2022,789520,25891503,101,4/9/2022,4/10/2022,96,0,0,0
FAP49520601,4/7/2022,789520,25891601,141,4/9/2022,4/12/2022,141,1,0,0
FAP49520602,4/6/2022,789520,25891303,69,4/9/2022,4/12/2022,55,0,0,0
FAP49520602,4/6/2022,789520,25891602,82,4/9/2022,4/12/2022,78,0,0,0
FAP49521101,4/8/2022,789521,25891101,473,4/9/2022,4/10/2022,473,1,0,0
FAP49521202,4/6/2022,789521,25891202,182,4/9/2022,4/11/2022,182,1,0,0
FAP49521301,4/8/2022,789521,25891301,23,4/9/2022,4/12/2022,23,1,0,0
FAP49521502,4/7/2022,789521,25891502,204,4/9/2022,4/8/2022,204,1,1,1
FAP49521503,4/7/2022,789521,25891302,37,4/9/2022,4/11/2022,35,0,0,0
FAP49521503,4/7/2022,789521,25891403,301,4/9/2022,4/11/2022,301,1,0,0
FAP49521503,4/7/2022,789521,25891503,211,4/9/2022,4/11/2022,211,1,0,0
FAP49521503,4/7/2022,789521,25891303,80,4/9/2022,4/11/2022,80,1,0,0
FAP49521603,4/6/2022,789521,25891103,374,4/9/2022,4/9/2022,337,0,1,0
FAP49521603,4/6/2022,789521,25891603,168,4/9/2022,4/9/2022,151,0,1,0
FAP49522101,4/7/2022,789522,25891101,483,4/9/2022,4/10/2022,459,0,0,0
FAP49522303,4/8/2022,789522,25891303,46,4/9/2022,4/11/2022,46,1,0,0
FAP49522402,4/6/2022,789522,25891203,398,4/9/2022,4/9/2022,398,1,1,1
FAP49522402,4/6/2022,789522,25891402,232,4/9/2022,4/9/2022,232,1,1,1
FAP49522502,4/6/2022,789522,25891502,244,4/9/2022,4/12/2022,244,1,0,0
FAP49522503,4/8/2022,789522,25891302,90,4/9/2022,4/10/2022,86,0,0,0
FAP49522503,4/8/2022,789522,25891202,325,4/9/2022,4/10/2022,325,1,0,0
FAP49522503,4/8/2022,789522,25891503,212,4/9/2022,4/10/2022,212,1,0,0
FAP49522603,4/6/2022,789522,25891601,163,4/9/2022,4/10/2022,155,0,0,0
FAP49522603,4/6/2022,789522,25891603,65,4/9/2022,4/10/2022,65,1,0,0
FAP49601201,4/6/2022,789601,25891201,343,4/9/2022,4/11/2022,326,0,0,0
FAP49601303,4/6/2022,789601,25891303,48,4/9/2022,4/9/2022,46,0,1,0
FAP49601303,4/6/2022,789601,25891103,450,4/9/2022,4/9/2022,450,1,1,1
FAP49601303,4/6/2022,789601,25891101,364,4/9/2022,4/9/2022,328,0,1,0
FAP49601401,4/8/2022,789601,25891401,480,4/9/2022,4/8/2022,432,0,1,0
FAP49601501,4/8/2022,789601,25891501,249,4/9/2022,4/10/2022,199,0,0,0
FAP49601502,4/8/2022,789601,25891502,219,4/9/2022,4/9/2022,219,1,1,1
FAP49603103,4/8/2022,789603,25891103,310,4/9/2022,4/9/2022,310,1,1,1
FAP49603501,4/6/2022,789603,25891501,126,4/9/2022,4/12/2022,126,1,0,0
FAP49603502,4/6/2022,789603,25891202,286,4/9/2022,4/9/2022,272,0,1,0
FAP49603502,4/6/2022,789603,25891102,378,4/9/2022,4/9/2022,340,0,1,0
FAP49603502,4/6/2022,789603,25891502,106,4/9/2022,4/9/2022,106,1,1,1
FAP49603502,4/6/2022,789603,25891403,377,4/9/2022,4/9/2022,339,0,1,0
FAP49621202,4/8/2022,789621,25891202,398,4/9/2022,4/10/2022,398,1,0,0
FAP49621401,4/7/2022,789621,25891101,438,4/9/2022,4/9/2022,438,1,1,1
FAP49621401,4/7/2022,789621,25891401,368,4/9/2022,4/9/2022,368,1,1,1
FAP49621601,4/8/2022,789621,25891303,47,4/9/2022,4/9/2022,47,1,1,1
FAP49621601,4/8/2022,789621,25891503,140,4/9/2022,4/9/2022,133,0,1,0
FAP49621601,4/8/2022,789621,25891601,170,4/9/2022,4/9/2022,170,1,1,1
FAP49621602,4/6/2022,789621,25891102,449,4/9/2022,4/9/2022,449,1,1,1
FAP49621602,4/6/2022,789621,25891602,107,4/9/2022,4/9/2022,107,1,1,1
FAP49622302,4/6/2022,789622,25891302,81,4/9/2022,4/9/2022,81,1,1,1
FAP49622302,4/6/2022,789622,25891102,500,4/9/2022,4/9/2022,500,1,1,1
FAP49622401,4/7/2022,789622,25891203,405,4/9/2022,4/9/2022,405,1,1,1
FAP49622401,4/7/2022,789622,25891301,45,4/9/2022,4/9/2022,41,0,1,0
FAP49622401,4/7/2022,789622,25891401,467,4/9/2022,4/9/2022,467,1,1,1
FAP49622501,4/7/2022,789622,25891501,165,4/9/2022,4/10/2022,165,1,0,0
FAP49622502,4/7/2022,789622,25891502,169,4/9/2022,4/11/2022,169,1,0,0
FAP49622502,4/7/2022,789622,25891402,219,4/9/2022,4/11/2022,219,1,0,0
FAP49622603,4/8/2022,789622,25891201,220,4/9/2022,4/9/2022,198,0,1,0
FAP49622603,4/8/2022,789622,25891101,431,4/9/2022,4/9/2022,388,0,1,0
FAP49622603,4/8/2022,789622,25891603,187,4/9/2022,4/9/2022,187,1,1,1
FAP49622603,4/8/2022,789622,25891403,454,4/9/2022,4/9/2022,454,1,1,1
FAP49622603,4/8/2022,789622,25891103,479,4/9/2022,4/9/2022,479,1,1,1
FAP49702101,4/6/2022,789702,25891101,383,4/9/2022,4/8/2022,383,1,1,1
FAP49702401,4/7/2022,789702,25891401,262,4/9/2022,4/8/2022,249,0,1,0
FAP49702503,4/6/2022,789702,25891503,148,4/9/2022,4/9/2022,148,1,1,1
FAP49702603,4/8/2022,789702,25891602,174,4/9/2022,4/9/2022,174,1,1,1
FAP49702603,4/8/2022,789702,25891603,133,4/9/2022,4/9/2022,120,0,1,0
FAP49703203,4/6/2022,789703,25891203,213,4/9/2022,4/9/2022,192,0,1,0
FAP49703303,4/8/2022,789703,25891102,355,4/9/2022,4/9/2022,355,1,1,1
FAP49703303,4/8/2022,789703,25891101,384,4/9/2022,4/9/2022,384,1,1,1
FAP49703303,4/8/2022,789703,25891202,324,4/9/2022,4/9/2022,324,1,1,1
FAP49703303,4/8/2022,789703,25891303,47,4/9/2022,4/9/2022,38,0,1,0
FAP49703402,4/6/2022,789703,25891402,211,4/9/2022,4/8/2022,211,1,1,1
FAP49720201,4/6/2022,789720,25891201,297,4/9/2022,4/9/2022,297,1,1,1
FAP49720203,4/7/2022,789720,25891203,415,4/9/2022,4/8/2022,415,1,1,1
FAP49720303,4/8/2022,789720,25891303,20,4/9/2022,4/8/2022,20,1,1,1
FAP49720402,4/7/2022,789720,25891402,372,4/9/2022,4/9/2022,372,1,1,1
FAP49720402,4/7/2022,789720,25891101,417,4/9/2022,4/9/2022,375,0,1,0
FAP49720503,4/8/2022,789720,25891301,44,4/9/2022,4/9/2022,35,0,1,0
FAP49720503,4/8/2022,789720,25891401,422,4/9/2022,4/9/2022,422,1,1,1
FAP49720503,4/8/2022,789720,25891503,224,4/9/2022,4/9/2022,224,1,1,1
FAP49721103,4/7/2022,789721,25891103,339,4/9/2022,4/11/2022,305,0,0,0
FAP49721303,4/7/2022,789721,25891303,79,4/9/2022,4/10/2022,79,1,0,0
FAP49721401,4/7/2022,789721,25891401,265,4/9/2022,4/8/2022,265,1,1,1
FAP49721601,4/6/2022,789721,25891301,75,4/9/2022,4/9/2022,75,1,1,1
FAP49721601,4/6/2022,789721,25891601,195,4/9/2022,4/9/2022,175,0,1,0
FAP49721603,4/8/2022,789721,25891501,125,4/9/2022,4/9/2022,125,1,1,1
FAP49721603,4/8/2022,789721,25891603,133,4/9/2022,4/9/2022,133,1,1,1
FAP49721603,4/8/2022,789721,25891503,116,4/9/2022,4/9/2022,116,1,1,1
FAP49902101,4/8/2022,789902,25891101,362,4/9/2022,4/8/2022,362,1,1,1
FAP49902303,4/7/2022,789902,25891303,63,4/9/2022,4/10/2022,63,1,0,0
FAP49902501,4/6/2022,789902,25891403,451,4/9/2022,4/9/2022,451,1,1,1
FAP49902501,4/6/2022,789902,25891402,335,4/9/2022,4/9/2022,335,1,1,1
FAP49902501,4/6/2022,789902,25891501,245,4/9/2022,4/9/2022,245,1,1,1
FAP49902503,4/8/2022,789902,25891503,230,4/9/2022,4/12/2022,230,1,0,0
FAP49902601,4/8/2022,789902,25891203,335,4/9/2022,4/9/2022,335,1,1,1
FAP49902601,4/8/2022,789902,25891601,88,4/9/2022,4/9/2022,88,1,1,1
FAP49902603,4/7/2022,789902,25891302,35,4/9/2022,4/9/2022,35,1,1,1
FAP49902603,4/7/2022,789902,25891301,56,4/9/2022,4/9/2022,56,1,1,1
FAP49902603,4/7/2022,789902,25891502,197,4/9/2022,4/9/2022,197,1,1,1
FAP49902603,4/7/2022,789902,25891603,107,4/9/2022,4/9/2022,107,1,1,1
FAP49903203,4/6/2022,789903,25891203,342,4/9/2022,4/8/2022,308,0,1,0
FAP49903302,4/6/2022,789903,25891302,75,4/9/2022,4/10/2022,75,1,0,0
FAP49903401,4/7/2022,789903,25891401,291,4/9/2022,4/9/2022,291,1,1,1
FAP49903501,4/6/2022,789903,25891202,478,4/9/2022,4/9/2022,382,0,1,0
FAP49903501,4/6/2022,789903,25891501,208,4/9/2022,4/9/2022,208,1,1,1
FAP49903602,4/8/2022,789903,25891102,317,4/9/2022,4/9/2022,301,0,1,0
FAP49903602,4/8/2022,789903,25891602,127,4/9/2022,4/9/2022,121,0,1,0
FAP49903602,4/8/2022,789903,25891503,121,4/9/2022,4/9/2022,109,0,1,0
FAUG810101302,8/8/2022,789101,25891201,392,8/10/2022,8/10/2022,372,0,1,0
FAUG810101302,8/8/2022,789101,25891202,212,8/10/2022,8/10/2022,212,1,1,1
FAUG810101302,8/8/2022,789101,25891203,335,8/10/2022,8/10/2022,318,0,1,0
FAUG810101302,8/8/2022,789101,25891302,65,8/10/2022,8/10/2022,65,1,1,1
FAUG810101302,8/8/2022,789101,25891102,391,8/10/2022,8/10/2022,391,1,1,1
FAUG810101501,8/7/2022,789101,25891401,229,8/10/2022,8/10/2022,229,1,1,1
FAUG810101501,8/7/2022,789101,25891501,246,8/10/2022,8/10/2022,246,1,1,1
FAUG810101502,8/7/2022,789101,25891502,201,8/10/2022,8/13/2022,201,1,0,0
FAUG810101503,8/9/2022,789101,25891403,390,8/10/2022,8/10/2022,390,1,1,1
FAUG810101503,8/9/2022,789101,25891503,172,8/10/2022,8/10/2022,163,0,1,0
FAUG810101503,8/9/2022,789101,25891101,359,8/10/2022,8/10/2022,359,1,1,1
FAUG810101603,8/7/2022,789101,25891603,121,8/10/2022,8/9/2022,121,1,1,1
FAUG810102402,8/9/2022,789102,25891103,432,8/10/2022,8/10/2022,432,1,1,1
FAUG810102402,8/9/2022,789102,25891402,434,8/10/2022,8/10/2022,434,1,1,1
FAUG810102501,8/8/2022,789102,25891501,244,8/10/2022,8/10/2022,244,1,1,1
FAUG810102501,8/8/2022,789102,25891101,433,8/10/2022,8/10/2022,433,1,1,1
FAUG810102501,8/8/2022,789102,25891201,316,8/10/2022,8/10/2022,316,1,1,1
FAUG810102502,8/7/2022,789102,25891502,241,8/10/2022,8/10/2022,217,0,1,0
FAUG810102502,8/7/2022,789102,25891302,97,8/10/2022,8/10/2022,78,0,1,0
FAUG810102502,8/7/2022,789102,25891301,100,8/10/2022,8/10/2022,100,1,1,1
FAUG810103203,8/8/2022,789103,25891203,136,8/10/2022,8/9/2022,122,0,1,0
FAUG810103401,8/7/2022,789103,25891302,70,8/10/2022,8/10/2022,56,0,1,0
FAUG810103401,8/7/2022,789103,25891301,88,8/10/2022,8/10/2022,88,1,1,1
FAUG810103401,8/7/2022,789103,25891401,291,8/10/2022,8/10/2022,276,0,1,0
FAUG810103401,8/7/2022,789103,25891101,443,8/10/2022,8/10/2022,443,1,1,1
FAUG810103603,8/9/2022,789103,25891102,434,8/10/2022,8/10/2022,434,1,1,1
FAUG810103603,8/9/2022,789103,25891403,250,8/10/2022,8/10/2022,238,0,1,0
FAUG810103603,8/9/2022,789103,25891501,250,8/10/2022,8/10/2022,225,0,1,0
FAUG810103603,8/9/2022,789103,25891602,77,8/10/2022,8/10/2022,69,0,1,0
FAUG810103603,8/9/2022,789103,25891603,62,8/10/2022,8/10/2022,56,0,1,0
FAUG810121103,8/9/2022,789121,25891103,461,8/10/2022,8/11/2022,461,1,0,0
FAUG810121201,8/8/2022,789121,25891201,264,8/10/2022,8/13/2022,264,1,0,0
FAUG810121301,8/9/2022,789121,25891301,94,8/10/2022,8/10/2022,89,0,1,0
FAUG810121402,8/7/2022,789121,25891402,295,8/10/2022,8/11/2022,295,1,0,0
FAUG810121402,8/7/2022,789121,25891101,375,8/10/2022,8/11/2022,337,0,0,0
FAUG810121601,8/7/2022,789121,25891601,116,8/10/2022,8/13/2022,104,0,0,0
FAUG810121603,8/9/2022,789121,25891403,444,8/10/2022,8/12/2022,444,1,0,0
FAUG810121603,8/9/2022,789121,25891602,136,8/10/2022,8/12/2022,136,1,0,0
FAUG810121603,8/9/2022,789121,25891603,59,8/10/2022,8/12/2022,59,1,0,0
FAUG810122201,8/7/2022,789122,25891201,113,8/10/2022,8/12/2022,113,1,0,0
FAUG810122302,8/7/2022,789122,25891302,71,8/10/2022,8/9/2022,71,1,1,1
FAUG810122403,8/8/2022,789122,25891403,307,8/10/2022,8/10/2022,292,0,1,0
FAUG810122501,8/9/2022,789122,25891501,184,8/10/2022,8/13/2022,175,0,0,0
FAUG810122503,8/9/2022,789122,25891203,303,8/10/2022,8/11/2022,273,0,0,0
FAUG810122503,8/9/2022,789122,25891503,120,8/10/2022,8/11/2022,96,0,0,0
FAUG810122503,8/9/2022,789122,25891401,249,8/10/2022,8/11/2022,237,0,0,0
FAUG810122602,8/7/2022,789122,25891602,147,8/10/2022,8/13/2022,132,0,0,0
FAUG810201302,8/9/2022,789201,25891302,20,8/10/2022,8/9/2022,19,0,1,0
FAUG810201501,8/9/2022,789201,25891201,180,8/10/2022,8/10/2022,171,0,1,0
FAUG810201501,8/9/2022,789201,25891501,159,8/10/2022,8/10/2022,159,1,1,1
FAUG810201502,8/8/2022,789201,25891502,130,8/10/2022,8/11/2022,104,0,0,0
FAUG810201601,8/8/2022,789201,25891202,415,8/10/2022,8/10/2022,415,1,1,1
FAUG810201601,8/8/2022,789201,25891303,30,8/10/2022,8/10/2022,30,1,1,1
FAUG810201601,8/8/2022,789201,25891601,51,8/10/2022,8/10/2022,46,0,1,0
FAUG810201603,8/7/2022,789201,25891301,82,8/10/2022,8/10/2022,78,0,1,0
FAUG810201603,8/7/2022,789201,25891603,68,8/10/2022,8/10/2022,61,0,1,0
FAUG810202103,8/9/2022,789202,25891103,472,8/10/2022,8/10/2022,472,1,1,1
FAUG810202103,8/9/2022,789202,25891101,416,8/10/2022,8/10/2022,416,1,1,1
FAUG810202503,8/8/2022,789202,25891501,179,8/10/2022,8/10/2022,170,0,1,0
FAUG810202503,8/8/2022,789202,25891401,305,8/10/2022,8/10/2022,305,1,1,1
FAUG810202503,8/8/2022,789202,25891202,349,8/10/2022,8/10/2022,279,0,1,0
FAUG810202503,8/8/2022,789202,25891302,49,8/10/2022,8/10/2022,39,0,1,0
FAUG810202503,8/8/2022,789202,25891102,322,8/10/2022,8/10/2022,258,0,1,0
FAUG810202503,8/8/2022,789202,25891502,232,8/10/2022,8/10/2022,186,0,1,0
FAUG810202503,8/8/2022,789202,25891503,213,8/10/2022,8/10/2022,213,1,1,1
FAUG810202603,8/7/2022,789202,25891603,163,8/10/2022,8/10/2022,163,1,1,1
FAUG810202603,8/7/2022,789202,25891601,188,8/10/2022,8/10/2022,188,1,1,1
FAUG810202603,8/7/2022,789202,25891402,357,8/10/2022,8/10/2022,357,1,1,1
FAUG810202603,8/7/2022,789202,25891201,230,8/10/2022,8/10/2022,230,1,1,1
FAUG810203102,8/9/2022,789203,25891102,308,8/10/2022,8/10/2022,308,1,1,1
FAUG810203203,8/7/2022,789203,25891203,276,8/10/2022,8/10/2022,276,1,1,1
FAUG810203203,8/7/2022,789203,25891202,433,8/10/2022,8/10/2022,411,0,1,0
FAUG810203203,8/7/2022,789203,25891101,369,8/10/2022,8/10/2022,369,1,1,1
FAUG810203302,8/8/2022,789203,25891302,66,8/10/2022,8/10/2022,66,1,1,1
FAUG810203302,8/8/2022,789203,25891301,40,8/10/2022,8/10/2022,40,1,1,1
FAUG810203603,8/9/2022,789203,25891603,59,8/10/2022,8/9/2022,47,0,1,0
FAUG810220103,8/8/2022,789220,25891103,315,8/10/2022,8/9/2022,315,1,1,1
FAUG810220202,8/9/2022,789220,25891202,360,8/10/2022,8/11/2022,360,1,0,0
FAUG810220301,8/7/2022,789220,25891301,84,8/10/2022,8/12/2022,84,1,0,0
FAUG810220302,8/8/2022,789220,25891302,40,8/10/2022,8/10/2022,40,1,1,1
FAUG810220303,8/9/2022,789220,25891303,41,8/10/2022,8/10/2022,41,1,1,1
FAUG810220501,8/9/2022,789220,25891501,151,8/10/2022,8/9/2022,151,1,1,1
FAUG810220502,8/8/2022,789220,25891502,242,8/10/2022,8/13/2022,242,1,0,0
FAUG810220602,8/7/2022,789220,25891403,423,8/10/2022,8/10/2022,423,1,1,1
FAUG810220602,8/7/2022,789220,25891601,176,8/10/2022,8/10/2022,176,1,1,1
FAUG810220602,8/7/2022,789220,25891602,116,8/10/2022,8/10/2022,104,0,1,0
FAUG810221202,8/9/2022,789221,25891102,488,8/10/2022,8/10/2022,488,1,1,1
FAUG810221202,8/9/2022,789221,25891202,475,8/10/2022,8/10/2022,475,1,1,1
FAUG810221301,8/8/2022,789221,25891101,442,8/10/2022,8/10/2022,442,1,1,1
FAUG810221301,8/8/2022,789221,25891301,62,8/10/2022,8/10/2022,62,1,1,1
FAUG810221402,8/7/2022,789221,25891402,442,8/10/2022,8/11/2022,442,1,0,0
FAUG810221502,8/8/2022,789221,25891502,225,8/10/2022,8/12/2022,225,1,0,0
FAUG810301501,8/8/2022,789301,25891501,126,8/10/2022,8/10/2022,126,1,1,1
FAUG810301602,8/7/2022,789301,25891203,121,8/10/2022,8/10/2022,121,1,1,1
FAUG810301602,8/7/2022,789301,25891602,189,8/10/2022,8/10/2022,189,1,1,1
FAUG810301603,8/9/2022,789301,25891403,310,8/10/2022,8/10/2022,310,1,1,1
FAUG810301603,8/9/2022,789301,25891103,359,8/10/2022,8/10/2022,359,1,1,1
FAUG810301603,8/9/2022,789301,25891201,210,8/10/2022,8/10/2022,210,1,1,1
FAUG810301603,8/9/2022,789301,25891603,74,8/10/2022,8/10/2022,74,1,1,1
FAUG810303102,8/9/2022,789303,25891102,437,8/10/2022,8/12/2022,437,1,0,0
FAUG810303202,8/9/2022,789303,25891202,243,8/10/2022,8/10/2022,243,1,1,1
FAUG810303401,8/7/2022,789303,25891401,354,8/10/2022,8/10/2022,336,0,1,0
FAUG810303502,8/8/2022,789303,25891303,73,8/10/2022,8/10/2022,73,1,1,1
FAUG810303502,8/8/2022,789303,25891502,157,8/10/2022,8/10/2022,157,1,1,1
FAUG810303502,8/8/2022,789303,25891201,147,8/10/2022,8/10/2022,147,1,1,1
FAUG810320301,8/9/2022,789320,25891301,74,8/10/2022,8/10/2022,74,1,1,1
FAUG810320301,8/9/2022,789320,25891101,370,8/10/2022,8/10/2022,370,1,1,1
FAUG810320401,8/7/2022,789320,25891102,487,8/10/2022,8/10/2022,487,1,1,1
FAUG810320401,8/7/2022,789320,25891401,273,8/10/2022,8/10/2022,259,0,1,0
FAUG810320402,8/8/2022,789320,25891402,451,8/10/2022,8/11/2022,451,1,0,0
FAUG810320503,8/7/2022,789320,25891503,122,8/10/2022,8/9/2022,122,1,1,1
FAUG810320602,8/8/2022,789320,25891501,137,8/10/2022,8/10/2022,137,1,1,1
FAUG810320602,8/8/2022,789320,25891602,77,8/10/2022,8/10/2022,69,0,1,0
FAUG810320602,8/8/2022,789320,25891103,442,8/10/2022,8/10/2022,442,1,1,1
FAUG810320602,8/8/2022,789320,25891201,340,8/10/2022,8/10/2022,323,0,1,0
FAUG810321102,8/9/2022,789321,25891102,417,8/10/2022,8/11/2022,396,0,0,0
FAUG810321501,8/8/2022,789321,25891501,176,8/10/2022,8/10/2022,176,1,1,1
FAUG810321501,8/8/2022,789321,25891401,399,8/10/2022,8/10/2022,399,1,1,1
FAUG810321502,8/7/2022,789321,25891502,206,8/10/2022,8/10/2022,196,0,1,0
FAUG810321502,8/7/2022,789321,25891101,424,8/10/2022,8/10/2022,424,1,1,1
FAUG810321603,8/9/2022,789321,25891603,68,8/10/2022,8/10/2022,54,0,1,0
FAUG810401101,8/9/2022,789401,25891101,395,8/10/2022,8/10/2022,395,1,1,1
FAUG810401301,8/8/2022,789401,25891301,68,8/10/2022,8/12/2022,68,1,0,0
FAUG810401302,8/8/2022,789401,25891202,298,8/10/2022,8/10/2022,298,1,1,1
FAUG810401302,8/8/2022,789401,25891302,84,8/10/2022,8/10/2022,84,1,1,1
FAUG810401402,8/7/2022,789401,25891402,375,8/10/2022,8/13/2022,375,1,0,0
FAUG810401501,8/9/2022,789401,25891501,227,8/10/2022,8/13/2022,216,0,0,0
FAUG810401501,8/9/2022,789401,25891401,488,8/10/2022,8/13/2022,488,1,0,0
FAUG810401603,8/7/2022,789401,25891203,500,8/10/2022,8/10/2022,500,1,1,1
FAUG810401603,8/7/2022,789401,25891603,109,8/10/2022,8/10/2022,109,1,1,1
FAUG810402201,8/9/2022,789402,25891201,367,8/10/2022,8/12/2022,349,0,0,0
FAUG810402202,8/9/2022,789402,25891202,199,8/10/2022,8/13/2022,199,1,0,0
FAUG810402302,8/7/2022,789402,25891302,99,8/10/2022,8/12/2022,89,0,0,0
FAUG810402403,8/9/2022,789402,25891301,40,8/10/2022,8/10/2022,40,1,1,1
FAUG810402403,8/9/2022,789402,25891403,308,8/10/2022,8/10/2022,308,1,1,1
FAUG810402403,8/9/2022,789402,25891402,208,8/10/2022,8/10/2022,208,1,1,1
FAUG810402403,8/9/2022,789402,25891303,86,8/10/2022,8/10/2022,86,1,1,1
FAUG810402501,8/8/2022,789402,25891501,157,8/10/2022,8/10/2022,157,1,1,1
FAUG810402501,8/8/2022,789402,25891203,355,8/10/2022,8/10/2022,337,0,1,0
FAUG810402602,8/7/2022,789402,25891602,93,8/10/2022,8/10/2022,93,1,1,1
FAUG810403201,8/8/2022,789403,25891201,493,8/10/2022,8/13/2022,493,1,0,0
FAUG810403401,8/8/2022,789403,25891401,436,8/10/2022,8/11/2022,436,1,0,0
FAUG810403402,8/7/2022,789403,25891402,474,8/10/2022,8/11/2022,474,1,0,0
FAUG810403502,8/9/2022,789403,25891302,71,8/10/2022,8/10/2022,64,0,1,0
FAUG810403502,8/9/2022,789403,25891502,228,8/10/2022,8/10/2022,228,1,1,1
FAUG810403502,8/9/2022,789403,25891403,472,8/10/2022,8/10/2022,448,0,1,0
FAUG810403502,8/9/2022,789403,25891103,330,8/10/2022,8/10/2022,330,1,1,1
FAUG810403502,8/9/2022,789403,25891202,325,8/10/2022,8/10/2022,325,1,1,1
FAUG810403503,8/7/2022,789403,25891503,244,8/10/2022,8/10/2022,244,1,1,1
FAUG810403503,8/7/2022,789403,25891303,90,8/10/2022,8/10/2022,81,0,1,0
FAUG810403601,8/8/2022,789403,25891501,208,8/10/2022,8/10/2022,208,1,1,1
FAUG810403601,8/8/2022,789403,25891601,160,8/10/2022,8/10/2022,160,1,1,1
FAUG810420103,8/9/2022,789420,25891103,353,8/10/2022,8/9/2022,335,0,1,0
FAUG810420203,8/9/2022,789420,25891203,262,8/10/2022,8/12/2022,210,0,0,0
FAUG810420203,8/9/2022,789420,25891102,380,8/10/2022,8/12/2022,380,1,0,0
FAUG810420203,8/9/2022,789420,25891201,272,8/10/2022,8/12/2022,258,0,0,0
FAUG810420303,8/8/2022,789420,25891303,83,8/10/2022,8/11/2022,75,0,0,0
FAUG810420402,8/7/2022,789420,25891401,307,8/10/2022,8/11/2022,307,1,0,0
FAUG810420402,8/7/2022,789420,25891202,292,8/10/2022,8/11/2022,292,1,0,0
FAUG810420402,8/7/2022,789420,25891402,279,8/10/2022,8/11/2022,279,1,0,0
FAUG810420403,8/7/2022,789420,25891403,479,8/10/2022,8/13/2022,479,1,0,0
FAUG810420501,8/8/2022,789420,25891501,147,8/10/2022,8/9/2022,140,0,1,0
FAUG810420501,8/8/2022,789420,25891101,312,8/10/2022,8/9/2022,312,1,1,1
FAUG810420501,8/8/2022,789420,25891301,95,8/10/2022,8/9/2022,95,1,1,1
FAUG810420502,8/8/2022,789420,25891502,114,8/10/2022,8/10/2022,114,1,1,1
FAUG810421103,8/8/2022,789421,25891103,470,8/10/2022,8/12/2022,423,0,0,0
FAUG810421402,8/7/2022,789421,25891402,381,8/10/2022,8/12/2022,381,1,0,0
FAUG810421501,8/7/2022,789421,25891501,220,8/10/2022,8/10/2022,220,1,1,1
FAUG810421502,8/9/2022,789421,25891502,142,8/10/2022,8/11/2022,128,0,0,0
FAUG810421503,8/7/2022,789421,25891301,76,8/10/2022,8/13/2022,68,0,0,0
